video_id,publishedAt,channelId,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,type
viTbdZqNg9I,2017-01-06T06:55:12.000Z,UCcartHVtvAUzfajflyeT_Gg,[none],14050698,187329,10094,0,https://i.ytimg.com/vi/viTbdZqNg9I/default.jpg,TRUE,FALSE,"Все Видео Канала Miss Katy:https://www.youtube.com/channel/UCcartHVtvAUzfajflyeT_Gg/videosСпасибо, что смотрите мое видео! Ставьте лайки! Подписывайтесь на мой канал https://www.youtube.com/channel/UCtSI1_MOfcwcLeosWNin-tg/feed?view_as=publicКанал моего брата Mister Max https://www.youtube.com/channel/UC_8PAD0Qmi6_gpe77S1AtggПартнерка как у меня http://www.air.io/?page_id=1432&aff=1031",highest_rated
RBSRyFO2FNw,2018-10-04T15:17:03.000Z,UCcOj1rEHLhu3QDHP_gGgVkg,learn letters|learn|learn english|for kids|baby songs|children learning|education|song|rhymes|abc song|alphabet|alphabet song,618200,0,0,0,https://i.ytimg.com/vi/RBSRyFO2FNw/default.jpg,TRUE,TRUE,"Learn the Letters of the Alphabet - Educational Music VideoHello Friends, Thank you for your support!",highest_rated
fFDfaSLKwfQ,2018-05-15T02:00:01.000Z,UCQs-tWGqacJ7vuuJDtXq28w,こうくんねみちゃん|キッズライン|こうくん|ねみ|キッズ|おもちゃ|子供|おゆうぎ|ピザ|ピザ屋さんごっこ|宅配ピザ|アイス屋さん|アイス|お買い物ごっこ|お店屋さんごっこ|mermaid,1459235,2891,1086,0,https://i.ytimg.com/vi/fFDfaSLKwfQ/default.jpg,TRUE,FALSE,ピザ屋さんになって美味しいピザをどこまでも届けるよ！！*～*人気のオススメ動画*～*https://goo.gl/3CP1zu【お誕生日会!!! こうくん７さい プレゼントは・・・ 】https://youtu.be/E0RV-3O_VOQ?list=PL37CDtnlv9b3Tie3Ra1YCblPgtVv8jV6jチャンネル登録♥Subscribe♥subscrever♥الاشتراك♥채널등록Kids Lineキッズライン http://goo.gl/6BqZ2vこうくんねみちゃんhttps://goo.gl/qxggwVトイキッズ https://goo.gl/v5FPt9Instagram https://www.instagram.com/kidslinetv/Twitter https://twitter.com/kidslineTVHP http://kidsline.tv/*～*人気のオススメ動画Popular Recommended videos*～*https://goo.gl/3CP1zu♠お遊戯 コメディー ドラマ なりきりシリーズ こうくんねみちゃん https://goo.gl/6rSrWm★アンパンマンおもちゃAnpanman Toy Videoshttps://goo.gl/udvckO♥お店屋さんごっこ メルちゃん ぽぽちゃん おもちゃ Baby Doll Mellchan Popochan Videoshttp://goo.gl/JQSXgW★Play outside ♡ Kou-kun & Nemi Chan★おでかけ ♡ 外遊び おもちゃ －こうくんねみちゃん－ https://goo.gl/hdJ9vC★ディズニー おもちゃ Disney Toys こうくんねみちゃん－Kou-kun & Nemi Chan－https://goo.gl/7y8z5R★おもちゃアニメ toy animation アニメきっず トイキッズhttps://goo.gl/C6HvJm,highest_rated
mO5eMTTxTR0,2019-07-17T11:48:11.000Z,UCAorW3nBxPAIo6p5AiOGM-A,ថ្វីដៃកំពូលអធិការ Ep24 (2/6)|រឿងភាគថៃនិយាយខ្មែរ 2019|ថ្វីដៃកំពូលអធិការ|ថ្វីដៃកំពូលអធិការ Ep24|រឿងភាគថៃនិយាយខ្មែរ|រឿងថៃថ្មី|ថ្វីដៃកំពូលអធិការ ភាគទី 24,13435,119,1,1,https://i.ytimg.com/vi/mO5eMTTxTR0/default.jpg,FALSE,FALSE,"ថ្វីដៃកំពូលអធិការ Ep24 (2/6) , រឿងភាគថៃនិយាយខ្មែរ 2019#ថ្វីដៃកំពូលអធិការ#ចុកលីងភាគថ្មីនឹងចាស់👉https://www.youtube.com/playlist?list=PLdX9-yngX-Dqpmod_8b1hmid9mkdAXsus&disable_polymer=trueថ្វីដៃកំពូលអធិការ ,ថ្វីដៃកំពូលអធិការ Ep24,រឿងភាគថៃនិយាយខ្មែរ,រឿងថៃថ្មី,ថ្វីដៃកំពូលអធិការ ភាគទី 24",highest_rated
oZBKoDHszS8,2018-01-05T15:00:10.000Z,UCgd_tWU4X7s10DKdgt-XDNQ,يوميات|عام|مضحك|comedy|مسلسلات|يوميات مدير عام الجزء الاول|مقاطع|سوري|مقطع|سورية|شوف دراما|شوف|syrian|مدير|مسلسل يوميات مدير عام|series|shood drama|دراما سورية|يوميات مدير عام|shoof|نادين خوري|مسلسل|سورية،|أيمن زيدان,26060,164,8,3,https://i.ytimg.com/vi/oZBKoDHszS8/default.jpg,FALSE,FALSE,لمشاهدة العمل كاملاً إضغط على https://goo.gl/AfzpXK,highest_rated
zHPQ3F18rKY,2018-11-30T18:00:06.000Z,UCgd_tWU4X7s10DKdgt-XDNQ,شوف دراما|shoof drama|ayman zeidan|ايمن زيدان|دراما سورية|انا و اربع بنات|الكعيان,958,10,0,5,https://i.ytimg.com/vi/zHPQ3F18rKY/default.jpg,FALSE,FALSE,بدعمكم نكبر❤ ادعمونا عبر الاشترك بالقناة بالضغط على الرابط: goo.gl/bvXqs9مقطع من الحلقة 6 من مسلسل انا و اربع بنات ، رابط الحلقة كاملة: youtu.be/yN2XpxJPHdQ#انا_و_اربع_بنات#ايمن_زيدان,highest_rated
jA95JSQMxcM,2019-01-11T19:28:47.000Z,UCcOj1rEHLhu3QDHP_gGgVkg,children songs|baby songs|kids videos|baby shark|baby shark song|shark song|baby shark remix|baby shark doo doo doo|children's story|babies songs|babies videos|videos for babies|education|mommy shark|sing-along|children learning|kids song|songs for babies|shark|sing-along songs|daddy shark|best kids songs,11160942,0,0,0,https://i.ytimg.com/vi/jA95JSQMxcM/default.jpg,TRUE,TRUE,Baby Shark | Action Kids Music,highest_rated
Ux4gSeFkE58,2016-06-30T06:00:00.000Z,UCQs-tWGqacJ7vuuJDtXq28w,キッズライン|kidsline|キッズ|子供|おもちゃ|子供向け|アンパンマン|anpanman|kids|toy|テレビ|アニメキッズ|アニメきっず|animekids|animation|アンパンマン おもちゃ|アンパンマン アニメ|アンパンマン 人気おもちゃ|アンパンマン レンジ|アンパンマン パン工場|アンパンマン ジャムおじさん|ジャムおじさんのパン|バイキンマン|アンパンマン 粘土|đồ chơi|juguete|ของเล่น|장난감|호빵맨|アンパンマン おままごと,99483,73,24,0,https://i.ytimg.com/vi/Ux4gSeFkE58/default.jpg,TRUE,FALSE,アンパンマンのレンジでジャムおじさんがパンを作ったよ♪ Anpanman Toyチャンネル登録♥Subscribe♥subscrever♥الاشتراك♥채널등록キッズライン♡Kids Line　https://goo.gl/evfH7Zトイキッズ★ToyKids　https://goo.gl/kofZim*～* Videos shown on the End card for mobiles *～**～*人気おもちゃ動画紹介*～*左=Left【アンパンマン おもちゃ 人気動画 連続再生 まとめ７❤ アニメキッズ】Anpanman Toyhttps://youtu.be/sz5eiBzh_4o?list=PL37CDtnlv9b2YHftcW3iGFqWhgYFybSi1右=Right【メルちゃん おもちゃ ポコちゃんとお散歩❤】Mellchan Toyhttps://youtu.be/uAJ7VHP0vPM?list=PL37CDtnlv9b2YHftcW3iGFqWhgYFybSi1・‥...━━━☆・‥...━━━☆・‥...━━━☆連続再生リスト＝Continuous playback list♡アニメきっず♡ animekids https://www.youtube.com/playlist?list=PL37CDtnlv9b2YHftcW3iGFqWhgYFybSi1・‥...━━━☆・‥...━━━☆・‥...━━━☆【アニメきっず★トイキッズ連続再生】https://www.youtube.com/playlist?list=PL37CDtnlv9b1bRHaVGGy5-B3XXw3vKMxO【おもちゃ動画Kids Toys】https://www.youtube.com/playlist?list=PL37CDtnlv9b3Tie3Ra1YCblPgtVv8jV6j★Toy Kids★トイキッズ おもちゃアニメ https://www.youtube.com/playlist?list=PL37CDtnlv9b3RMjCeSJCeTZwKiBQnu6R3★アンパンマンおもちゃAnpanman Toyhttps://www.youtube.com/playlist?list=PL37CDtnlv9b1JrY_natRqBcbrsEBFD-42♥メルちゃん ぽぽちゃん おもちゃ Baby Doll Mellchan Popochanhttp://www.youtube.com/playlist?list=PL37CDtnlv9b1cnUELU4XnL1d2gs4ZyxQ_★こどもとおでかけ-こうくんねみちゃん-http://youtu.be/priRNL3zego?list=PL37CDtnlv9b27aJvEWYHfhnfp3VKVjq3-★妖怪ウォッチおもちゃhttp://youtu.be/MXaNuz05Ww0?list=PL37CDtnlv9b1nxqjJ5lUUT0Ry0cHdqCA8★仮面ライダードライブおもちゃKamen Rider Drive Toyhttp://www.youtube.com/playlist?list=PL37CDtnlv9b2cZMqp1YvzgzJQFw6iS1Sg★お料理 おもちゃ レビュー クッキングトイ 知育菓子 popin cookin Cooking Toyshttps://www.youtube.com/playlist?list=PL37CDtnlv9b2WEoIBpZlyYRW7936--nGJ\★アルバム用クラフトパンチのデコパーツCraft Punchhttp://youtu.be/-gp-e-DWwlg?list=PL37CDtnlv9b04vdhB3MP_26mamDKXjaXh,highest_rated
nPGlIHsDzi8,2019-07-17T12:17:22.000Z,UCAorW3nBxPAIo6p5AiOGM-A,ថ្វីដៃកំពូលអធិការ Ep27 (6/6)|រឿងភាគថៃនិយាយខ្មែរ 2019|ថ្វីដៃកំពូលអធិការ|ថ្វីដៃកំពូលអធិការ Ep27|រឿងភាគថៃនិយាយខ្មែរ|រឿងថៃថ្មី|ថ្វីដៃកំពូលអធិការ ភាគទី 27,10713,87,2,0,https://i.ytimg.com/vi/nPGlIHsDzi8/default.jpg,FALSE,FALSE,"ថ្វីដៃកំពូលអធិការ Ep27 (6/6) , រឿងភាគថៃនិយាយខ្មែរ 2019#ថ្វីដៃកំពូលអធិការ#ចុកលីងភាគថ្មីនឹងចាស់👉https://www.youtube.com/playlist?list=PLdX9-yngX-Dqpmod_8b1hmid9mkdAXsus&disable_polymer=trueថ្វីដៃកំពូលអធិការ ,ថ្វីដៃកំពូលអធិការ Ep27,រឿងភាគថៃនិយាយខ្មែរ,រឿងថៃថ្មី,ថ្វីដៃកំពូលអធិការ ភាគទី 27",highest_rated
hmx864KCdws,2015-05-28T11:22:24.000Z,UCGqLGlMH-63TzNElt614mig,Dogonyaev|Александр Догоняев|Догоняев|Деньгирешаютвсеперезагрузка|Деньги решают все,2191114,31488,6046,2503,https://i.ytimg.com/vi/hmx864KCdws/default.jpg,FALSE,FALSE,INSTAGRAM: https://instagram.com/dogonyaev/---------Треки предоставлены VSP Group c сайта http://findthetune.com,highest_rated
VHd7poWuxCo,2016-12-31T06:00:01.000Z,UCcartHVtvAUzfajflyeT_Gg,[none],16963301,170961,11609,0,https://i.ytimg.com/vi/VHd7poWuxCo/default.jpg,TRUE,FALSE,"Все Видео Канала Miss Katy:https://www.youtube.com/channel/UCcartHVtvAUzfajflyeT_Gg/videosСпасибо, что смотрите мое видео! Ставьте лайки! Подписывайтесь на мой канал https://www.youtube.com/channel/UCtSI1_MOfcwcLeosWNin-tg/feed?view_as=publicКанал моего брата Mister Max https://www.youtube.com/channel/UC_8PAD0Qmi6_gpe77S1AtggПартнерка как у меня http://www.air.io/?page_id=1432&aff=1031",highest_rated
Le4oP39F3EA,2019-03-19T18:41:11.000Z,UCGqLGlMH-63TzNElt614mig,деньги|решают|всё|dogonyaev|Александр|Догоняев|пранк|prank|розыгрыши|Lamborghini|Huracan|Huracan perfomante|Fake taxi|Uber|Uber riders|Aventador|Supercar|Sportcar|Lambo doors|Ламборгини|Хуракан|Ламборджини|Такси|Таксист|Розыгрыш|Ламба|Дрв генг|Drv gang|Drv|Drv_gang,1080458,25123,2759,4830,https://i.ytimg.com/vi/Le4oP39F3EA/default.jpg,FALSE,FALSE,"В этом ролике, я взял водительский аккаунт класса эконом и подвозил пассажиров на лимитированном lamborghini huracan. #lamborghini #faketaxi #dogonyaevПОЕЗДКА С КИРОЙ МАЙЕР ВЫЙДЕТ ТУТ 👇https://drv-band.ruИнстаграм моего бешеного напарника и владельца авто: https://www.instagram.com/maxking_tm/----------Ссылки на соц сети:INSTAGRAM: https://instagram.com/dogonyaev/INSTAGRAM2: https://instagram.com/alexandrdogonyaev/VK: https://vk.com/dogonyaev/Мой проект: https://drv-band.ru---------Музыка взята с https://www.epidemicsound.com",highest_rated
gCxc19CRrpY,2019-03-31T02:00:04.000Z,UCQs-tWGqacJ7vuuJDtXq28w,キッズライン|キッズ|おもちゃ|子供|kids|こうくんねみちゃん|こうくん|おゆうぎ|ねみちゃん,2142921,0,0,0,https://i.ytimg.com/vi/gCxc19CRrpY/default.jpg,TRUE,TRUE,mermaid floor is lava pretend play / sticker is put on the face when you take a nap お庭でマグマが噴火したー！！？おうちに入ってしまったこうくん・・・助かるのでしょうか？？？*～*人気のオススメ動画*～*https://goo.gl/3CP1zu【ポケモン達が８歳のお誕生日会にサプライズでやってきてくれました。♫キッズYouTuberのお友達にもお祝いしてもらい楽しいパーティーでした～！ 】https://www.youtube.com/watch?v=EVI_7ohYcNo&index=2&list=PL37CDtnlv9b3Tie3Ra1YCblPgtVv8jV6j&t=0sチャンネル登録♥Subscribe♥subscrever♥الاشتراك♥채널등록Kids Lineキッズライン http://goo.gl/6BqZ2vこうくんねみちゃん https://goo.gl/qxggwVキッズラインWorld https://goo.gl/rdeRJ4トイキッズ https://goo.gl/v5FPt9アニメキッズ https://goo.gl/2aTjuNInstagram https://www.instagram.com/kidslinetv/Twitter https://twitter.com/kidslineTVHP http://kidsline.tv/*～*人気のオススメ動画Popular Recommended videos*～*https://goo.gl/3CP1zu♠おゆうぎ コメディー ドラマ なりきりシリーズ こうくんねみちゃん https://goo.gl/6rSrWm★アンパンマンおもちゃAnpanman Toy Videoshttps://goo.gl/udvckO♥お店屋さんごっこ メルちゃん ぽぽちゃん おもちゃ Baby Doll Mellchan Popochan Videoshttp://goo.gl/JQSXgW★Play outside ♡ Kou-kun & Nemi Chan★おでかけ ♡ 外遊び おもちゃ －こうくんねみちゃん－ https://goo.gl/hdJ9vC★ディズニー おもちゃ Disney Toys こうくんねみちゃん－Kou-kun & Nemi Chan－https://goo.gl/7y8z5R★おもちゃアニメ toy animation アニメきっず トイキッズhttps://goo.gl/C6HvJm,highest_rated
9VSTChUhVCc,2016-06-12T00:01:52.000Z,UCQs-tWGqacJ7vuuJDtXq28w,ToysReview|キッズライン|kidsline|キッズスタ|キッズ|子供|おもちゃ|子供向け|kids|toy|ToysLine|Paints|crab|Blue|Red|Hand|Disney|juegos|learn colour|paint canvas|hero life|Marvel|لعبة|hombre araña|education|educational video|hand paint|kids video|手遊び,31891,32,8,0,https://i.ytimg.com/vi/9VSTChUhVCc/default.jpg,TRUE,FALSE,"becomes a painter trying to make a hand canvas..painted but the result was a crab.. thank you for watching, please like and subscribe :) チャンネル登録♥Subscribe♥subscrever♥الاشتراك♥채널등록キッズライン https://goo.gl/fZZgFwトイキッズ https://goo.gl/DqDf0V*～* Popular Recommended videos *～【TOYS LINE】https://goo.gl/u4BG8D【Kids Toys Videos】【おもちゃ動画Kids Toys】https://goo.gl/3CP1zu・‥...━━━☆・‥...━━━☆・‥...━━━☆♠お遊戯 コメディー ドラマ なりきりシリーズ こうくんねみちゃん https://goo.gl/6rSrWm★Anpanman Toy Videos★アンパンマンおもちゃAnpanman Toyhttps://goo.gl/udvckO♥Baby Doll Mellchan Popochan Videos♥メルちゃん ぽぽちゃん おもちゃ Baby Doll Mellchan Popochanhttp://goo.gl/JQSXgW★Play outside ♡ Kou-kun & Nemi Chan★おでかけ ♡ 外遊び おもちゃ －こうくんねみちゃん－ https://goo.gl/hdJ9vC★Disney Toys －Kou-kun & Nemi Chan－★ディズニー おもちゃ Disney Toys こうくんねみちゃんhttps://goo.gl/7y8z5R★Toy animation★おもちゃアニメ toy animation アニメきっず トイキッズhttps://goo.gl/C6HvJm",highest_rated
FXbKBkgxXMQ,2014-10-31T04:47:08.000Z,UCz6RPEz-JIv4ykorNCTs3ww,Juegos del hambre|Subnormalidades|The Hunger Games|me cago en todo,9371,31,13,1,https://i.ytimg.com/vi/FXbKBkgxXMQ/default.jpg,FALSE,FALSE,"Aquí les dejo el vídeo de Los juegos del hambre con cerdos suicidas, puentes tipo matrix y un hambre que te cagaaaas!!!! CANAL DE ANDROBER: https://www.youtube.com/user/androberjuan  (el que te cogio en el zaguan xDD)Sigueme en:Twitter: https://twitter.com/MaaNuuJMFacebook: https://www.facebook.com/whiskeydraft?ref=hlSin más preambulo... Bye Bye!",highest_rated
oZ_laRny-Tw,2018-08-16T14:57:11.000Z,UC2j9n-qOfRGdlxS0EcAZVdw,[none],15311,129,91,1,https://i.ytimg.com/vi/oZ_laRny-Tw/default.jpg,FALSE,FALSE,,highest_rated
Cld5T8y-DYo,2019-07-15T13:23:56.000Z,UCAorW3nBxPAIo6p5AiOGM-A,ថ្វីដៃកំពូលអធិការ Ep17 (3/6)|រឿងភាគថៃនិយាយខ្មែរ 2019|ថ្វីដៃកំពូលអធិការ|ថ្វីដៃកំពូលអធិការ Ep17|រឿងភាគថៃនិយាយខ្មែរ|រឿងថៃថ្មី|ថ្វីដៃកំពូលអធិការ ភាគទី 17,10145,94,2,0,https://i.ytimg.com/vi/Cld5T8y-DYo/default.jpg,FALSE,FALSE,"ថ្វីដៃកំពូលអធិការ Ep17 (3/6) , រឿងភាគថៃនិយាយខ្មែរ 2019#ថ្វីដៃកំពូលអធិការ#ចុកលីងភាគថ្មីនឹងចាស់👉https://www.youtube.com/playlist?list=PLdX9-yngX-Dqpmod_8b1hmid9mkdAXsus&disable_polymer=trueថ្វីដៃកំពូលអធិការ ,ថ្វីដៃកំពូលអធិការ Ep17,រឿងភាគថៃនិយាយខ្មែរ,រឿងថៃថ្មី,ថ្វីដៃកំពូលអធិការ ភាគទី 17",highest_rated
CJfk86VFtbs,2018-12-07T08:00:00.000Z,UCca90sQqNC4AXmyox0FNTWQ,baby|baby songs|kids songs|music|ألوان|الألوان|أحمر|أخضر|أصفر|تعلم الالوان|تعليم|بني|أسود|أزرق|وردي|أبيض|ابيض|اصفر|ازرق|اسود|احمر|red|blue|green|yellow|brown|pink|black|white|colors|تعلم الألوان|أغنية الألوان,80774504,0,0,0,https://i.ytimg.com/vi/CJfk86VFtbs/default.jpg,TRUE,TRUE,,highest_rated
44N5xBNOggg,2015-08-02T22:00:00.000Z,UCpko_-a4wgz2u_DgDgd9fqA,Cosplay (Hobby)|Sailor Moon (Comic Book Series)|Anime|Episode|Sailor Moon (TV Character)|cosplay|anime|sailor moon|costumes|halloween|mad max|jem and the holograms|glam rock|punk rock|band|pretty guardians|anime expo|video games|movies|japan|culture|manga|sailor venus|sailor mars|sailor mercury|sailor jupiter|sailor pluto|sailor|transformation|makeup|crescent beam|attack|artemis|cats|cartoons|buzzfeed|buzzfeedvideo|Try Guys|Buzzfeed Try Guys|Eugene|Keith,6390302,100776,963,3140,https://i.ytimg.com/vi/44N5xBNOggg/default.jpg,FALSE,FALSE,"The Try Guys construct cosplay costumes for the first time with help from their senpai (notice me!). The second in a special four-episode series exploring cosplay.Episode 1: https://www.youtube.com/watch?v=XO9-U_KM_PgEpisode 3: https://www.youtube.com/watch?v=UMN5yeYZWsYDon't Miss Episode 1! - http://www.youtube.com/watch?v=XO9-U_KM_PgCheck out more awesome videos at BuzzFeedVideo!http://bit.ly/YTbuzzfeedvideoMUSICFruity SushiLicensed via Warner Chappell Production Music Inc.SFX provided by Audioblockshttps://www.Audioblocks.comFootage provided by VideoBlockshttp://vblocks.co/x/BuzzFeedYouTubeMade by BFMP www.buzzfeed.com/videoteamSPECIAL THANKSAnime Expo-FB- Anime ExpoIG- Anime ExpoMike Saffels- PhotographerFB- SaffelsPhotographyIG- SaffelsPhotographyOlivia Chiu- Cosplay ExpertFB- ChubearCosplayIG- ChubearCosplayLinda Le- Cosplay ExpertFB- vampybitmeIG- vampybitmeAkaboshi Yuto- Fashion and Costume DesignerFB- akaredstarIG- akaredstarJohn Reger- Co-Owner, Rockstar Wigshttp://www.rockstarwigs.com/Etsy Shop thank yous-AkujinscosstarlitcreationTwilightsFancy ApeLeatherGET MORE BUZZFEED:www.buzzfeed.com/videoteamwww.facebook.com/buzzfeedvideowww.instagram.com/buzzfeedvideowww.buzzfeed.com/videowww.youtube.com/buzzfeedvideowww.youtube.com/buzzfeedyellowwww.youtube.com/buzzfeedbluewww.youtube.com/buzzfeedvioletBUZZFEED VIDEOBuzzFeed Motion Picture’s flagship channel. Sometimes funny, sometimes serious, always shareable. New videos posted daily! Subscribe to BuzzFeedVideo today! http://bit.ly/YTbuzzfeedvideo",highest_rated
zIBiDg4Sy8o,2016-02-05T08:46:18.000Z,UCGqLGlMH-63TzNElt614mig,деньги решают всё|пранк|prank|розыгрыши|ДТП|авария|Деньгирешаютвсеперезагрузка|Догоняев|Александр Догоняев|Dogonyaev,1807809,31316,4978,1492,https://i.ytimg.com/vi/zIBiDg4Sy8o/default.jpg,FALSE,FALSE,INSTAGRAM: https://instagram.com/dogonyaev/---------Треки предоставлены VSP Group c сайта http://findthetune.com,highest_rated
0Epu24GuL-M,2019-07-15T13:23:58.000Z,UCAorW3nBxPAIo6p5AiOGM-A,ថ្វីដៃកំពូលអធិការ Ep17 (4/6)|រឿងភាគថៃនិយាយខ្មែរ 2019|ថ្វីដៃកំពូលអធិការ|ថ្វីដៃកំពូលអធិការ Ep17|រឿងភាគថៃនិយាយខ្មែរ|រឿងថៃថ្មី|ថ្វីដៃកំពូលអធិការ ភាគទី 17,9490,59,0,0,https://i.ytimg.com/vi/0Epu24GuL-M/default.jpg,FALSE,FALSE,"ថ្វីដៃកំពូលអធិការ Ep17 (4/6) , រឿងភាគថៃនិយាយខ្មែរ 2019#ថ្វីដៃកំពូលអធិការ#ចុកលីងភាគថ្មីនឹងចាស់👉https://www.youtube.com/playlist?list=PLdX9-yngX-Dqpmod_8b1hmid9mkdAXsus&disable_polymer=trueថ្វីដៃកំពូលអធិការ ,ថ្វីដៃកំពូលអធិការ Ep17,រឿងភាគថៃនិយាយខ្មែរ,រឿងថៃថ្មី,ថ្វីដៃកំពូលអធិការ ភាគទី 17",highest_rated
D2ae9efILl0,2019-04-15T19:30:00.000Z,UCgd_tWU4X7s10DKdgt-XDNQ,الحساب يجمع الحلقة 22|الحساب يجمع 22|مسلسل الحساب يجمع الحلقة 22|مسلسل الحساب يجمع 22|shoof drama|شوف دراما,133,2,0,0,https://i.ytimg.com/vi/D2ae9efILl0/default.jpg,FALSE,FALSE,الحساب يجمع الحلقة 22الحساب يجمع 22مسلسل الحساب يجمع الحلقة 22مسلسل الحساب يجمع 22,highest_rated
ZU3NRLukXRk,2019-02-08T02:00:00.000Z,UCQs-tWGqacJ7vuuJDtXq28w,こうくんねみちゃん|キッズライン|こうくん|ねみ|キッズ|おもちゃ|子供|Preted play|おゆうぎ|supermarket|credit card register|register|toy|fix|popcorn|レジ おもちゃ|クレジットカード レジ|お店屋さんごっこ|お買い物ごっこ|海外|スーパーマーケット|ハンバーガー|hamburger,819173,0,0,0,https://i.ytimg.com/vi/ZU3NRLukXRk/default.jpg,TRUE,TRUE,supermarket credit card register fix Preted play / Competition popcorn クレジットカードが使えるお店屋さん店長こうくん。なんだかマシンの調子が悪いみたい。。。*～*人気のオススメ動画*～*https://goo.gl/3CP1zu【ポケモン達が８歳のお誕生日会にサプライズでやってきてくれました。♫キッズYouTuberのお友達にもお祝いしてもらい楽しいパーティーでした～！ 】https://www.youtube.com/watch?v=EVI_7ohYcNo&index=2&list=PL37CDtnlv9b3Tie3Ra1YCblPgtVv8jV6j&t=0sチャンネル登録♥Subscribe♥subscrever♥الاشتراك♥채널등록Kids Lineキッズライン http://goo.gl/6BqZ2vこうくんねみちゃん https://goo.gl/qxggwVキッズラインWorld https://goo.gl/rdeRJ4トイキッズ https://goo.gl/v5FPt9アニメキッズ https://goo.gl/2aTjuNInstagram https://www.instagram.com/kidslinetv/Twitter https://twitter.com/kidslineTVHP http://kidsline.tv/*～*人気のオススメ動画Popular Recommended videos*～*https://goo.gl/3CP1zu♠おゆうぎ コメディー ドラマ なりきりシリーズ こうくんねみちゃん https://goo.gl/6rSrWm★アンパンマンおもちゃAnpanman Toy Videoshttps://goo.gl/udvckO♥お店屋さんごっこ メルちゃん ぽぽちゃん おもちゃ Baby Doll Mellchan Popochan Videoshttp://goo.gl/JQSXgW★Play outside ♡ Kou-kun & Nemi Chan★おでかけ ♡ 外遊び おもちゃ －こうくんねみちゃん－ https://goo.gl/hdJ9vC★ディズニー おもちゃ Disney Toys こうくんねみちゃん－Kou-kun & Nemi Chan－https://goo.gl/7y8z5R★おもちゃアニメ toy animation アニメきっず トイキッズhttps://goo.gl/C6HvJm,highest_rated
ORIsRt_xFkA,2017-10-28T00:26:02.000Z,UCSJsjCiTl2lourZXnigVCoA,Thơ Nguyễn|quả bóng gelli|gelli baff|khổng lồ,2522734,35914,2271,6148,https://i.ytimg.com/vi/ORIsRt_xFkA/default.jpg,FALSE,FALSE,"Chị Thơ Nguyễn mến chào các em!Chắc nhiều bạn còn nhớ trước đây chị đã từng làm quả bóng bằng Gelli rồi đúng không? Tuy nhiên lần đó do chưa có kinh nghiệm nên chị pha gelli hơi đặc khiến cho quả bóng bị cứng và dễ bể khi chơi. Lần này chị quyết định sẽ làm lại 1 quả khác to hơn và chị hi vọng rằng nó sẽ thành công. Tuy nhiên, với quả thứ nhất chị đã thất bại do cho quá ít gelli. Quả thứ 2 chị thành công hơn và thú thực khi chơi với quả bóng gelli rất vui. Vui hơn nhiều so với bóng nước bình thường. Và theo như nghiên cứu của chị. Quả bóng gelli rất dai, rất bền và chịu được lực rất tốt. Tuy nhiên, có lẽ là Thộn nặng quá cho nên đã làm quả bóng gelli của chị bể mất. Lần sau nếu làm chị sẽ rút kinh nghiệm không chơi với Thộn nữa. Ahihi.Chúc các em xem video vui vẻ!!",highest_rated
MJqC5rzHH2U,2018-10-07T03:57:46.000Z,UCSJsjCiTl2lourZXnigVCoA,thơ nguyễn|ăn thử|kem|cá|fish ice cream|celano|kem cá,1530215,22313,1441,4522,https://i.ytimg.com/vi/MJqC5rzHH2U/default.jpg,FALSE,FALSE,"Xin chào các em!Sau 2 ngày bị ốm thì hôm nay chị đã khỏi để quay trở lại với các em. Ngay sau khi khỏi bệnh, món ăn đầu tiên mà chị nghĩ đến chính là món kem và tình cờ sáng nay lúc đi siêu thị, chị đã phát hiện ra kem con cá. Một loại kem mà chị đã tìm kiếm bấy lâu nay. Chị đã mua tất các các loại kem cá có ở siêu thị về để ăn thử xem nó có gì khác so với kem thường mà được nhiều người yêu mến vậy. Các em hãy cùng theo dõi video để biết cảm nhận của chị về món kem đặc biệt này nhé. Chúc các em xem video vui vẻ!",highest_rated
1VNp65QAEC4,2015-09-17T12:20:06.000Z,UCGqLGlMH-63TzNElt614mig,Деньги Решают Все|Пикап на Ламборгини|Lamborghini Pick Up|Prank|Деньгирешаютвсеперезагрузка|Догоняев|Александр Догоняев|Dogonyaev,8747175,86476,8140,7298,https://i.ytimg.com/vi/1VNp65QAEC4/default.jpg,FALSE,FALSE,Мой проект - https://drv-gang.ruINSTAGRAM: https://instagram.com/dogonyaev/---------,highest_rated
